# t alphaD area se kMix epsMix kC kD epsC epsD ReLambdaC ReLambdaD uAvgCx uAvgCy uAvgCz uAvgDx uAvgDy uAvgDz
8.5199999999999996e+00 6.5810949999999993e-02 2.3511519999999999e+02 3.2405240000000002e-02 9.4125829999999999e-01 3.6101339999999998e-01 1.0002880000000001e+00 1.0333220000000001e+00 3.5389250000000000e-01 4.6209440000000002e-01 9.8811729999999997e+01 8.9328400000000006e+00 2.6548760000000001e-02 1.1382870000000000e-02 -2.3215650000000001e-02 6.2343370000000002e-02 -3.8296459999999997e-02 -7.1998119999999999e-02
8.5299999999999994e+00 6.5810700000000000e-02 2.3526730000000001e+02 3.2426200000000002e-02 9.4125179999999997e-01 3.6123430000000001e-01 1.0002819999999999e+00 1.0331290000000000e+00 3.5409819999999997e-01 4.6253090000000002e-01 9.8782460000000000e+01 8.9269569999999998e+00 2.6559860000000001e-02 1.1387120000000001e-02 -2.3228740000000001e-02 6.3211470000000006e-02 -3.7503380000000003e-02 -7.2689420000000005e-02
8.5399999999999991e+00 6.5810439999999998e-02 2.3538570000000001e+02 3.2442520000000002e-02 9.4123550000000000e-01 3.6142039999999998e-01 1.0002640000000000e+00 1.0331750000000000e+00 3.5428450000000000e-01 4.6271479999999998e-01 9.8754700000000000e+01 8.9255829999999996e+00 2.6557879999999999e-02 1.1397269999999999e-02 -2.3232480000000000e-02 6.4239320000000003e-02 -3.6757260000000000e-02 -7.3547180000000004e-02
8.5500000000000007e+00 6.5810179999999996e-02 2.3551679999999999e+02 3.2460599999999999e-02 9.4122749999999999e-01 3.6159459999999999e-01 1.0002560000000000e+00 1.0330450000000000e+00 3.5446480000000002e-01 4.6280339999999998e-01 9.8728809999999996e+01 8.9236020000000007e+00 2.6562260000000001e-02 1.1399940000000001e-02 -2.3236340000000001e-02 6.5164840000000002e-02 -3.5857279999999998e-02 -7.4409690000000001e-02
8.5600000000000005e+00 6.5809919999999994e-02 2.3566040000000001e+02 3.2480389999999998e-02 9.4121230000000000e-01 3.6178500000000002e-01 1.0002390000000001e+00 1.0330729999999999e+00 3.5465370000000002e-01 4.6301530000000002e-01 9.8700850000000003e+01 8.9217990000000000e+00 2.6563600000000000e-02 1.1391890000000000e-02 -2.3237990000000000e-02 6.6129809999999997e-02 -3.4762429999999997e-02 -7.5333769999999994e-02
8.5700000000000003e+00 6.5809660000000006e-02 2.3577170000000001e+02 3.2495719999999999e-02 9.4118800000000002e-01 3.6199900000000002e-01 1.0002110000000000e+00 1.0333859999999999e+00 3.5486079999999998e-01 4.6332689999999999e-01 9.8669240000000002e+01 8.9215040000000005e+00 2.6551370000000001e-02 1.1385820000000000e-02 -2.3238519999999999e-02 6.7314799999999994e-02 -3.3708219999999997e-02 -7.6277220000000007e-02
8.5800000000000001e+00 6.5809400000000004e-02 2.3584860000000000e+02 3.2506319999999998e-02 9.4118860000000004e-01 3.6219210000000002e-01 1.0002110000000000e+00 1.0333619999999999e+00 3.5504839999999999e-01 4.6359960000000000e-01 9.8643230000000003e+01 8.9186709999999998e+00 2.6527920000000000e-02 1.1374150000000000e-02 -2.3250949999999999e-02 6.8666430000000001e-02 -3.2571849999999999e-02 -7.7060359999999994e-02
8.5899999999999999e+00 6.5809129999999993e-02 2.3594260000000000e+02 3.2519270000000003e-02 9.4118559999999996e-01 3.6237890000000000e-01 1.0002080000000000e+00 1.0333800000000000e+00 3.5523240000000000e-01 4.6382750000000000e-01 9.8617320000000007e+01 8.9166360000000005e+00 2.6505069999999999e-02 1.1352549999999999e-02 -2.3269560000000002e-02 7.0018620000000004e-02 -3.1276610000000003e-02 -7.7782039999999997e-02
8.5999999999999996e+00 6.5808870000000005e-02 2.3601439999999999e+02 3.2529170000000003e-02 9.4119059999999999e-01 3.6256590000000000e-01 1.0002139999999999e+00 1.0332010000000000e+00 3.5541529999999999e-01 4.6407240000000000e-01 9.8592569999999995e+01 8.9127430000000007e+00 2.6500039999999999e-02 1.1337610000000000e-02 -2.3288770000000000e-02 7.1077829999999995e-02 -3.0086930000000001e-02 -7.8490309999999994e-02
8.6099999999999994e+00 6.5808610000000003e-02 2.3607230000000001e+02 3.2537150000000001e-02 9.4120159999999997e-01 3.6275330000000000e-01 1.0002290000000000e+00 1.0327660000000001e+00 3.5559950000000001e-01 4.6430559999999998e-01 9.8568470000000005e+01 8.9067480000000003e+00 2.6491680000000000e-02 1.1321510000000000e-02 -2.3314590000000000e-02 7.2142609999999996e-02 -2.8852800000000001e-02 -7.9110570000000005e-02
8.6199999999999992e+00 6.5808350000000002e-02 2.3612330000000000e+02 3.2544179999999999e-02 9.4121049999999995e-01 3.6293999999999998e-01 1.0002409999999999e+00 1.0322910000000001e+00 3.5577720000000002e-01 4.6462019999999998e-01 9.8545090000000002e+01 8.8996420000000001e+00 2.6505939999999999e-02 1.1319920000000001e-02 -2.3349350000000001e-02 7.2889229999999999e-02 -2.7785069999999999e-02 -7.9587759999999994e-02
8.6300000000000008e+00 6.5808090000000000e-02 2.3620570000000001e+02 3.2555540000000001e-02 9.4121469999999996e-01 3.6314350000000001e-01 1.0002489999999999e+00 1.0317499999999999e+00 3.5596860000000002e-01 4.6499679999999999e-01 9.8519400000000005e+01 8.8913750000000000e+00 2.6515890000000000e-02 1.1308149999999999e-02 -2.3384970000000001e-02 7.3660480000000000e-02 -2.6574850000000001e-02 -8.0043390000000006e-02
8.6400000000000006e+00 6.5807820000000003e-02 2.3629159999999999e+02 3.2567380000000000e-02 9.4121739999999998e-01 3.6338019999999999e-01 1.0002560000000000e+00 1.0311539999999999e+00 3.5617060000000000e-01 4.6572720000000001e-01 9.8492130000000003e+01 8.8792639999999992e+00 2.6526170000000002e-02 1.1304310000000000e-02 -2.3427600000000000e-02 7.4384580000000006e-02 -2.5447669999999999e-02 -8.0401059999999996e-02
8.6500000000000004e+00 6.5807560000000001e-02 2.3635220000000001e+02 3.2575729999999997e-02 9.4121960000000005e-01 3.6364679999999999e-01 1.0002629999999999e+00 1.0305230000000001e+00 3.5638779999999998e-01 4.6669460000000001e-01 9.8462750000000000e+01 8.8646329999999995e+00 2.6545030000000001e-02 1.1293140000000000e-02 -2.3467760000000001e-02 7.4942019999999998e-02 -2.4211119999999999e-02 -8.0805150000000006e-02
8.6600000000000001e+00 6.5807290000000004e-02 2.3644020000000000e+02 3.2587860000000003e-02 9.4120800000000004e-01 3.6389739999999998e-01 1.0002530000000001e+00 1.0300670000000001e+00 3.5660130000000001e-01 4.6747240000000001e-01 9.8432339999999996e+01 8.8533299999999997e+00 2.6558459999999999e-02 1.1285500000000000e-02 -2.3505189999999999e-02 7.5548969999999993e-02 -2.3044110000000000e-02 -8.1240960000000001e-02
8.6699999999999999e+00 6.5807019999999994e-02 2.3648230000000001e+02 3.2593660000000003e-02 9.4120450000000000e-01 3.6412909999999998e-01 1.0002540000000000e+00 1.0294669999999999e+00 3.5680709999999999e-01 4.6807169999999998e-01 9.8403970000000001e+01 8.8425089999999997e+00 2.6575399999999999e-02 1.1285260000000000e-02 -2.3531940000000001e-02 7.6056369999999998e-02 -2.2012469999999999e-02 -8.1838610000000006e-02
8.6799999999999997e+00 6.5806740000000002e-02 2.3653030000000001e+02 3.2600280000000002e-02 9.4119050000000004e-01 3.6434559999999999e-01 1.0002420000000001e+00 1.0289950000000001e+00 3.5700809999999999e-01 4.6850860000000000e-01 9.8375100000000003e+01 8.8343360000000004e+00 2.6590269999999999e-02 1.1297590000000000e-02 -2.3551309999999999e-02 7.6540319999999995e-02 -2.1190179999999999e-02 -8.2562189999999994e-02
8.6899999999999995e+00 6.5806459999999997e-02 2.3657599999999999e+02 3.2606580000000003e-02 9.4117750000000000e-01 3.6457089999999998e-01 1.0002310000000001e+00 1.0285160000000000e+00 3.5722130000000002e-01 4.6890599999999999e-01 9.8344660000000005e+01 8.8264790000000009e+00 2.6603249999999998e-02 1.1313960000000000e-02 -2.3565099999999999e-02 7.7031210000000003e-02 -2.0459189999999999e-02 -8.3374130000000005e-02
8.6999999999999993e+00 6.5806180000000006e-02 2.3662280000000001e+02 3.2613020000000000e-02 9.4118100000000005e-01 3.6481500000000000e-01 1.0002390000000001e+00 1.0278190000000000e+00 3.5744009999999998e-01 4.6950969999999997e-01 9.8315389999999994e+01 8.8148239999999998e+00 2.6613189999999998e-02 1.1321190000000000e-02 -2.3575229999999999e-02 7.7529539999999994e-02 -1.9647180000000000e-02 -8.4237709999999993e-02
8.7100000000000009e+00 6.5805900000000001e-02 2.3666370000000001e+02 3.2618660000000001e-02 9.4117759999999995e-01 3.6508479999999999e-01 1.0002400000000000e+00 1.0271969999999999e+00 3.5767890000000002e-01 4.7022180000000002e-01 9.8282619999999994e+01 8.8028119999999994e+00 2.6634999999999999e-02 1.1341660000000000e-02 -2.3595950000000001e-02 7.7828200000000000e-02 -1.9038690000000000e-02 -8.4916400000000003e-02
8.7200000000000006e+00 6.5805619999999995e-02 2.3668090000000001e+02 3.2621039999999997e-02 9.4117300000000004e-01 3.6536489999999999e-01 1.0002390000000001e+00 1.0266329999999999e+00 3.5791289999999998e-01 4.7115550000000000e-01 9.8250360000000001e+01 8.7892600000000005e+00 2.6671100000000000e-02 1.1354009999999999e-02 -2.3611159999999999e-02 7.7901620000000005e-02 -1.8351929999999999e-02 -8.5648900000000000e-02
8.7300000000000004e+00 6.5805340000000004e-02 2.3667699999999999e+02 3.2620499999999997e-02 9.4115839999999995e-01 3.6565540000000002e-01 1.0002249999999999e+00 1.0262600000000000e+00 3.5815619999999998e-01 4.7211700000000001e-01 9.8215680000000006e+01 8.7771129999999999e+00 2.6694389999999998e-02 1.1368410000000001e-02 -2.3622790000000001e-02 7.8117039999999999e-02 -1.7730010000000001e-02 -8.6394750000000006e-02
8.7400000000000002e+00 6.5805069999999993e-02 2.3666950000000000e+02 3.2619469999999998e-02 9.4115780000000004e-01 3.6594209999999999e-01 1.0002290000000000e+00 1.0255650000000001e+00 3.5841560000000000e-01 4.7279100000000002e-01 9.8180520000000001e+01 8.7649209999999993e+00 2.6705770000000000e-02 1.1383960000000000e-02 -2.3623760000000001e-02 7.8455079999999996e-02 -1.7168550000000001e-02 -8.7245809999999993e-02
8.7500000000000000e+00 6.5804790000000002e-02 2.3661840000000001e+02 3.2612429999999998e-02 9.4115320000000002e-01 3.6622040000000000e-01 1.0002290000000000e+00 1.0248159999999999e+00 3.5867710000000003e-01 4.7330879999999997e-01 9.8144729999999996e+01 8.7537280000000006e+00 2.6727770000000001e-02 1.1388910000000000e-02 -2.3630229999999999e-02 7.8598370000000001e-02 -1.6501390000000001e-02 -8.7984530000000005e-02
8.7599999999999998e+00 6.5804500000000002e-02 2.3659530000000001e+02 3.2609239999999998e-02 9.4114509999999996e-01 3.6651919999999999e-01 1.0002249999999999e+00 1.0241290000000001e+00 3.5895700000000003e-01 4.7387489999999999e-01 9.8106059999999999e+01 8.7426270000000006e+00 2.6751890000000000e-02 1.1391630000000000e-02 -2.3643069999999999e-02 7.8676949999999995e-02 -1.5841160000000000e-02 -8.8584800000000005e-02
8.7699999999999996e+00 6.5804219999999997e-02 2.3660140000000001e+02 3.2610080000000000e-02 9.4113700000000000e-01 3.6679659999999997e-01 1.0002219999999999e+00 1.0233380000000001e+00 3.5922890000000002e-01 4.7423290000000001e-01 9.8068600000000004e+01 8.7325759999999999e+00 2.6777209999999999e-02 1.1388320000000000e-02 -2.3651820000000000e-02 7.8663899999999995e-02 -1.5131520000000001e-02 -8.9187849999999999e-02
8.7799999999999994e+00 6.5803940000000005e-02 2.3662440000000001e+02 3.2613240000000002e-02 9.4113619999999998e-01 3.6710120000000002e-01 1.0002279999999999e+00 1.0222519999999999e+00 3.5952060000000002e-01 4.7471940000000001e-01 9.8029439999999994e+01 8.7188400000000001e+00 2.6796890000000000e-02 1.1378480000000000e-02 -2.3658360000000000e-02 7.8643589999999999e-02 -1.4344610000000001e-02 -8.9761919999999995e-02
8.7899999999999991e+00 6.5803650000000005e-02 2.3667800000000000e+02 3.2620629999999998e-02 9.4113060000000004e-01 3.6740000000000000e-01 1.0002300000000000e+00 1.0211170000000001e+00 3.5980830000000003e-01 4.7517690000000001e-01 9.7990409999999997e+01 8.7049669999999999e+00 2.6824939999999999e-02 1.1365080000000000e-02 -2.3666469999999998e-02 7.8452700000000000e-02 -1.3556779999999999e-02 -9.0269769999999999e-02
8.8000000000000007e+00 6.5803370000000000e-02 2.3672160000000000e+02 3.2626650000000000e-02 9.4112359999999995e-01 3.6772100000000002e-01 1.0002300000000000e+00 1.0199650000000000e+00 3.6011420000000000e-01 4.7571310000000000e-01 9.7948809999999995e+01 8.6902399999999993e+00 2.6849760000000000e-02 1.1340930000000001e-02 -2.3688319999999999e-02 7.8229850000000004e-02 -1.2671989999999999e-02 -9.0550660000000005e-02
8.8100000000000005e+00 6.5803080000000000e-02 2.3674889999999999e+02 3.2630399999999997e-02 9.4111440000000002e-01 3.6804399999999998e-01 1.0002279999999999e+00 1.0188400000000000e+00 3.6042360000000001e-01 4.7622999999999999e-01 9.7906549999999996e+01 8.6759439999999994e+00 2.6874439999999999e-02 1.1319620000000001e-02 -2.3714269999999999e-02 7.7957979999999996e-02 -1.1878840000000000e-02 -9.0754349999999998e-02
8.8200000000000003e+00 6.5802790000000000e-02 2.3676079999999999e+02 3.2632050000000003e-02 9.4110280000000002e-01 3.6839210000000000e-01 1.0002230000000001e+00 1.0178119999999999e+00 3.6074960000000000e-01 4.7689270000000000e-01 9.7861770000000007e+01 8.6611689999999992e+00 2.6887660000000001e-02 1.1313790000000001e-02 -2.3741189999999999e-02 7.7785000000000007e-02 -1.1335899999999999e-02 -9.0915609999999994e-02
8.8300000000000001e+00 6.5802509999999995e-02 2.3679210000000000e+02 3.2636360000000003e-02 9.4108800000000004e-01 3.6872949999999999e-01 1.0002130000000000e+00 1.0169539999999999e+00 3.6106590000000000e-01 4.7752970000000000e-01 9.7817899999999995e+01 8.6480920000000001e+00 2.6887020000000001e-02 1.1311610000000000e-02 -2.3768569999999999e-02 7.7737909999999993e-02 -1.0912270000000000e-02 -9.1023649999999998e-02
8.8399999999999999e+00 6.5802219999999995e-02 2.3679130000000001e+02 3.2636249999999999e-02 9.4108290000000006e-01 3.6908609999999997e-01 1.0002139999999999e+00 1.0160290000000001e+00 3.6138880000000001e-01 4.7836499999999998e-01 9.7774280000000005e+01 8.6326809999999998e+00 2.6890919999999999e-02 1.1306960000000000e-02 -2.3803009999999999e-02 7.7583449999999998e-02 -1.0487949999999999e-02 -9.1023460000000000e-02
8.8499999999999996e+00 6.5801940000000003e-02 2.3683760000000001e+02 3.2642629999999999e-02 9.4107850000000004e-01 3.6943049999999999e-01 1.0002150000000001e+00 1.0151110000000001e+00 3.6170029999999997e-01 4.7917729999999997e-01 9.7732309999999998e+01 8.6175669999999993e+00 2.6886569999999999e-02 1.1309410000000001e-02 -2.3834669999999999e-02 7.7481939999999999e-02 -1.0154560000000000e-02 -9.1035590000000000e-02
8.8599999999999994e+00 6.5801650000000003e-02 2.3689550000000000e+02 3.2650609999999997e-02 9.4107499999999999e-01 3.6973970000000000e-01 1.0002180000000001e+00 1.0141119999999999e+00 3.6199830000000000e-01 4.7964449999999997e-01 9.7692359999999994e+01 8.6048890000000000e+00 2.6857160000000001e-02 1.1308430000000000e-02 -2.3867559999999999e-02 7.7676570000000000e-02 -9.8065480000000000e-03 -9.1013780000000002e-02
8.8699999999999992e+00 6.5801369999999998e-02 2.3692789999999999e+02 3.2655070000000001e-02 9.4106480000000003e-01 3.7006410000000001e-01 1.0002130000000000e+00 1.0132600000000000e+00 3.6230720000000000e-01 4.8019149999999999e-01 9.7650210000000001e+01 8.5927620000000005e+00 2.6846700000000001e-02 1.1308330000000000e-02 -2.3893439999999998e-02 7.7585669999999995e-02 -9.4887530000000008e-03 -9.1079770000000004e-02
8.8800000000000008e+00 6.5801079999999998e-02 2.3696860000000001e+02 3.2660689999999999e-02 9.4104960000000004e-01 3.7038800000000000e-01 1.0002009999999999e+00 1.0125590000000000e+00 3.6261369999999998e-01 4.8076150000000001e-01 9.7607789999999994e+01 8.5817309999999996e+00 2.6833639999999999e-02 1.1301050000000000e-02 -2.3923259999999998e-02 7.7508359999999998e-02 -9.0526119999999998e-03 -9.1083600000000001e-02
8.8900000000000006e+00 6.5800800000000007e-02 2.3697810000000001e+02 3.2661990000000002e-02 9.4102719999999995e-01 3.7070009999999998e-01 1.0001800000000001e+00 1.0120750000000001e+00 3.6291150000000000e-01 4.8127750000000002e-01 9.7565709999999996e+01 8.5730260000000005e+00 2.6807870000000001e-02 1.1296840000000001e-02 -2.3950119999999998e-02 7.7604240000000005e-02 -8.6634139999999995e-03 -9.1110369999999996e-02
8.9000000000000004e+00 6.5800510000000006e-02 2.3699330000000000e+02 3.2664100000000001e-02 9.4101290000000004e-01 3.7100390000000000e-01 1.0001679999999999e+00 1.0116240000000001e+00 3.6321090000000000e-01 4.8164509999999999e-01 9.7524280000000005e+01 8.5659320000000001e+00 2.6770829999999999e-02 1.1297400000000001e-02 -2.3977189999999999e-02 7.7860109999999996e-02 -8.3487219999999994e-03 -9.1113269999999996e-02
8.9100000000000001e+00 6.5800220000000006e-02 2.3702770000000001e+02 3.2668830000000003e-02 9.4099719999999998e-01 3.7132260000000000e-01 1.0001530000000001e+00 1.0113030000000001e+00 3.6352370000000001e-01 4.8204690000000000e-01 9.7480860000000007e+01 8.5596460000000008e+00 2.6741830000000001e-02 1.1300760000000000e-02 -2.3989799999999999e-02 7.7965839999999995e-02 -8.0819489999999997e-03 -9.1272090000000000e-02
8.9199999999999999e+00 6.5799930000000006e-02 2.3704630000000000e+02 3.2671400000000003e-02 9.4099230000000000e-01 3.7165340000000002e-01 1.0001500000000001e+00 1.0109410000000001e+00 3.6383140000000003e-01 4.8270580000000002e-01 9.7439340000000001e+01 8.5507449999999992e+00 2.6721610000000000e-02 1.1300170000000000e-02 -2.4011459999999998e-02 7.7922630000000007e-02 -7.7634389999999996e-03 -9.1312800000000000e-02
8.9299999999999997e+00 6.5799640000000006e-02 2.3709860000000000e+02 3.2678600000000002e-02 9.4099520000000003e-01 3.7199919999999997e-01 1.0001560000000000e+00 1.0104540000000000e+00 3.6416029999999999e-01 4.8329349999999999e-01 9.7395939999999996e+01 8.5414259999999995e+00 2.6708510000000001e-02 1.1290190000000000e-02 -2.4027810000000000e-02 7.7729510000000002e-02 -7.3506300000000004e-03 -9.1433970000000003e-02
8.9399999999999995e+00 6.5799350000000006e-02 2.3715590000000000e+02 3.2686510000000002e-02 9.4098979999999999e-01 3.7236720000000001e-01 1.0001530000000001e+00 1.0101180000000001e+00 3.6450500000000002e-01 4.8399300000000001e-01 9.7349530000000001e+01 8.5324159999999996e+00 2.6706520000000001e-02 1.1276120000000001e-02 -2.4043479999999999e-02 7.7369839999999995e-02 -6.9144560000000002e-03 -9.1587429999999997e-02
8.9499999999999993e+00 6.5799049999999998e-02 2.3719399999999999e+02 3.2691749999999999e-02 9.4098729999999997e-01 3.7274119999999999e-01 1.0001519999999999e+00 1.0098149999999999e+00 3.6485730000000000e-01 4.8467480000000002e-01 9.7302430000000001e+01 8.5238519999999998e+00 2.6713000000000001e-02 1.1263469999999999e-02 -2.4055030000000002e-02 7.6872860000000001e-02 -6.5452139999999997e-03 -9.1768219999999998e-02
8.9600000000000009e+00 6.5798759999999998e-02 2.3726360000000000e+02 3.2701349999999997e-02 9.4098839999999995e-01 3.7309700000000001e-01 1.0001549999999999e+00 1.0094529999999999e+00 3.6521730000000002e-01 4.8497249999999997e-01 9.7254790000000000e+01 8.5181810000000002e+00 2.6711700000000001e-02 1.1263159999999999e-02 -2.4083489999999999e-02 7.6506809999999995e-02 -6.3659130000000000e-03 -9.1719910000000002e-02
